id,title,release_date,vote_average,vote_count,popularity,overview
28110,Dillinger,1973-07-20,6.568,117,1.442,"After a shoot-out kills five FBI agents in Kansas City the Bureau target John Dillinger as one of the men to hunt down. Waiting for him to break Federal law they sort out several other mobsters, while Dillinger's bank robbing exploits make him something of a folk hero. Escaping from jail he finds Pretty Boy Floyd and Baby Face Nelson have joined the gang and pretty soon he is Public Enemy Number One. Now the G-men really are after him."
92389,Badge 373,1973-07-25,5.6,30,0.7842,"When his partner is killed, tough Irish detective Eddie Ryan vows to avenge the death, whatever the cost. As he begins unraveling clues, his behavior becomes so outrageous that he's obliged to turn in his badge, but the experience only emboldens him. Ryan eventually learns that his partner was caught up in a Puerto Rican gun-running scheme masterminded by a crook named Sweet Willie, who wants to foment revolutionary war."
32627,The MacKintosh Man,1973-08-01,6.1,105,1.6191,"A member of British Intelligence assumes a fictitious criminal identity and allows himself to be caught, imprisoned, and freed in order to infiltrate a spy organization and expose a traitor; only, someone finds him out and exposes him to the gang..."
32627,The MacKintosh Man,1973-08-01,6.1,105,1.6191,"A member of British Intelligence assumes a fictitious criminal identity and allows himself to be caught, imprisoned, and freed in order to infiltrate a spy organization and expose a traitor; only, someone finds him out and exposes him to the gang..."
31605,The Last American Hero,1973-07-27,5.7,39,1.0385,A young hell raiser quits his moonshine business and tries to become the best NASCAR racer the south has ever seen. Loosely based on the true story of NASCAR driver Junior Johnson.
31605,The Last American Hero,1973-07-27,5.7,39,1.0385,A young hell raiser quits his moonshine business and tries to become the best NASCAR racer the south has ever seen. Loosely based on the true story of NASCAR driver Junior Johnson.
48186,The Boy Who Cried Werewolf,2010-10-22,6.4,310,1.6048,"A Californian family inherits a castle in Romania. This is especially exciting to the son, who is obsessed with monsters. And he is not disappointed."
48186,The Boy Who Cried Werewolf,2010-10-22,6.4,310,1.6048,"A Californian family inherits a castle in Romania. This is especially exciting to the son, who is obsessed with monsters. And he is not disappointed."
208333,The Naked Ape,1973-08-01,4.1,11,0.8272,"Somewhat based on Desmond Morris's fascinating book of pop anthropology, this partially animated satirical docudrama produced by Playboy Magazine publisher Hugh Hefner, traces the evolution of human kind and offers insight into the reasons why we behave the way we do. Though often dealing with sexuality, nothing in the film is terribly offensive or graphic. A prime example of mainstream experimental film-making from the early 70's featuring a young and breathtakingly lovely Victoria Principal."
208333,The Naked Ape,1973-08-01,4.1,11,0.8272,"Somewhat based on Desmond Morris's fascinating book of pop anthropology, this partially animated satirical docudrama produced by Playboy Magazine publisher Hugh Hefner, traces the evolution of human kind and offers insight into the reasons why we behave the way we do. Though often dealing with sexuality, nothing in the film is terribly offensive or graphic. A prime example of mainstream experimental film-making from the early 70's featuring a young and breathtakingly lovely Victoria Principal."
3162,Blackenstein,1973-08-03,3.1,44,0.4921,"Eddie is a Vietnam veteran who loses his arms and legs when he steps on a land mine, but a brilliant surgeon is able to attach new limbs. Unfortunately, an insanely jealous assistant (who has fallen in love with Eddie's fiancée) switches Eddie's DNA injections, transforming him into a gigantic killer."
62754,The Neptune Factor,1973-06-26,4.9,51,0.9547,"When an underwater ocean lab is lost in a earthquake, an advanced submarine is sent down to find it and encounters terrible danger."
30593,Heavy Traffic,1973-08-08,6.4,79,0.8267,"A white dropout struggles to become a cartoonist and filmmaker, drawing inspiration from the harsh, gritty world around him. Still sharing his rundown apartment with his middle-aged parents, an oafish slob of an Italian father and a ditzy nutcase of a Jewish mother, he's ridiculed and looked down upon by his friends, hypocrites who run with violent gangs and the Italian Mafia, and a shallow Black girl who makes her living downtown with the pimps and pushers. The cartoonist gets a chance to pitch a film idea to a movie mogul, but the story proves too outrageous: a far-future Earth, depleted by war and pollution, where a mutant antihero challenges and kills God."
26202,The Stone Killer,1973-08-08,6.14,89,0.8469,A Los Angeles detective is sent to New York where he must solve a case involving an old Sicilian Mafia family feud.
4984,White Lightning,1973-08-06,6.089,107,1.0366,An ex-con teams up with federal agents to help them with breaking up a moonshine ring.
43077,Gordon's War,1973-08-09,5.7,3,0.502,"A black soldier comes home to Harlem after a tour in Vietnam and discovers that his wife had become a heroin addict and died of an overdose. Infuriated, he gathers three of his ex-GI buddies and they lay out plans to fight the drug dealers."
40387,Night Watch,1973-11-08,6.2,42,1.8516,A woman recovering from a nervous breakdown tries to convince her husband and and the local London police that she has witnessed a murder in the abandoned house next door.
838,American Graffiti,1973-08-11,7.035,1563,3.094,A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.
492402,Cops and Robbers,2017-12-12,5.1,24,1.5563,"A police hostage negotiator plays a dangerous game of cat and mouse with a cornered bank robber who is hell bent on getting out of the bank and humiliating his brother, the police hostage negotiator, in the process."
6003,Romeo and Juliet,1968-04-02,7.4,724,2.7958,"Romeo Montague and Juliet Capulet fall in love against the wishes of their feuding families. Driven by their passion, the young lovers defy their destiny and elope, only to suffer the ultimate tragedy."
2362,Westworld,1973-08-15,6.8,1433,3.0905,"Delos is a futuristic amusement park that features themed worlds populated by human-like androids. After two patrons have a run-in with a menacing gunslinger in West World, the androids at Delos all begin to malfunction, causing havoc throughout the park."
26332,Electra Glide in Blue,1973-05-17,6.9,99,0.8981,"A short Arizona motorcycle cop gets his wish and is promoted to Homicide following the mysterious murder of a hermit. He is forced to confront his illusions about himself and those around him in order to solve the case, eventually returning to solitude in the desert."
9461,Enter the Dragon,1973-08-17,7.416,2061,7.2309,A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.
11901,High Plains Drifter,1973-04-19,7.3,1317,2.8851,"A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way."
84363,I Escaped from Devil's Island,1973-09-01,4.8,23,0.4142,"In 1916, a group of prisoners plot their escape from the notorious fortress located in French Guiana."
1140650,They Call Me Chino,2023-04-20,0.0,0,0.0,Chino has returned to Adra after being away for some time
56364,The Pyx,1973-09-08,5.0,21,0.6661,A detective investigating the death of a heroin-addicted prostitute uncovers evidence pointing to the existence of a murderous devil cult.
94561,Santee,1973-09-01,5.4,11,0.6939,"Jody Deakes joins up with his father after many years, just to discover that his dad is part of an outlaw gang on the run from a relentless bounty hunter named Santee. Jody is orphaned soon after Santee catches up to the gang, and follows Santee in hopes of taking vengeance for his father's death. Instead, however, Jody discovers that Santee is a good and loving man, tormented by the death of his young son at the hands of another outlaw gang. Santee and his wife take Jody in and a father and son relationship begins to grow. Then the gang that shot Santee's son shows up. The film was produced by Edward Platt of Get Smart fame. It was one of the first motion pictures to be shot electronically on videotape and then transferred to film."
103314,Hit!,1973-09-18,5.6,25,0.8694,A federal agent whose daughter dies of a heroin overdose is determined to destroy the drug ring that supplied her. He recruits various people whose lives have been torn apart by the drug trade and trains them. Then they all leave for France to track down and destroy the ring.
62330,The Spook Who Sat by the Door,1973-09-21,6.2,32,0.5158,"A black man plays Uncle Tom in order to gain access to CIA training, then uses that knowledge to plot a new American Revolution."
62330,The Spook Who Sat by the Door,1973-09-21,6.2,32,0.5158,"A black man plays Uncle Tom in order to gain access to CIA training, then uses that knowledge to plot a new American Revolution."
72460,Harry in Your Pocket,1973-09-23,5.7,32,0.78,A master thief and his drug-addicted partner teach two aspiring crooks how to steal wallets.
